ensemblID,Symbol,EntrezID,logFC
ENSMUSG00000071158,Gm156,232415,4.40430528360638
ENSMUSG00000076752,Tcrg-C2,NA,4.38677500006505
ENSMUSG00000022504,Ciita,12265,4.37302983605858
ENSMUSG00000029561,Oasl2,23962,4.35944209164966
ENSMUSG00000026285,Pdcd1,18566,4.35803664200523
ENSMUSG00000073421,H2-Ab1,14961,4.34893485832659
ENSMUSG00000024675,Ms4a4c,64380,4.34745188325793
ENSMUSG00000046879,Irgm1,15944,4.34688020526189
ENSMUSG00000032690,Oas2,246728,4.34364929898795
ENSMUSG00000073555,Gm4951,240327,4.34266441932795
ENSMUSG00000042345,Ubash3a,328795,4.32847764036484
ENSMUSG00000073409,H2-Q6,110557,4.32191319418599
ENSMUSG00000030830,Itgal,16408,4.32174908404631
ENSMUSG00000026068,Il18rap,16174,4.31769252507531
ENSMUSG00000029322,Plac8,231507,4.31269248598725
ENSMUSG00000109729,Gm45418,NA,4.30967169988416
ENSMUSG00000054435,Gimap4,107526,4.3006153023557
ENSMUSG00000030107,Usp18,24110,4.29341381543419
ENSMUSG00000060550,H2-Q7,15018,4.2849571194709
ENSMUSG00000055170,Ifng,15978,4.28481834867277
ENSMUSG00000056290,Ms4a4b,60361,4.28333812387648
ENSMUSG00000030149,Klrk1,27007,4.28205006643423
ENSMUSG00000074151,Nlrc5,434341,4.2668551142988
ENSMUSG00000073490,Ifi207,226691,4.24904683231328
ENSMUSG00000028270,Gbp2,14469,4.23739343657217
ENSMUSG00000076490,Trbc1,NA,4.23302203527537
ENSMUSG00000104713,Gbp6,100702,4.23135963713802
ENSMUSG00000041954,Tnfrsf18,21936,4.22958633530035
ENSMUSG00000030156,Cd69,12515,4.219600202324
ENSMUSG00000004612,Nkg7,72310,4.21195892270973
ENSMUSG00000040328,Olfr56,18356,4.20807570290818
ENSMUSG00000073902,Gm1966,NA,4.20088312161601
ENSMUSG00000035385,Ccl2,20296,4.19950005777689
ENSMUSG00000035186,Ubd,24108,4.1923370863141
ENSMUSG00000024334,H2-Oa,15001,4.19057596556564
ENSMUSG00000038179,Slamf7,75345,4.19009076552393
ENSMUSG00000050241,Klre1,243655,4.18396853901046
ENSMUSG00000026358,Rgs1,50778,4.18311774020667
ENSMUSG00000034459,Ifit1,15957,4.17140390347696
ENSMUSG00000039699,Batf2,74481,4.14612319438156
ENSMUSG00000044703,Phf11a,219131,4.13360725072336
ENSMUSG00000049109,Themis,210757,4.1301313404134
ENSMUSG00000000682,Cd52,23833,4.11776443609638
ENSMUSG00000026009,Icos,54167,4.09735075811831
ENSMUSG00000050921,P2ry10,78826,4.0967455538652
ENSMUSG00000030651,Art2b,11872,4.07628744294535
ENSMUSG00000051457,Spn,20737,4.07250283416258
ENSMUSG00000091575,2010016I18Rik,NA,4.07243582152982
ENSMUSG00000035929,H2-Q4,15015,4.07060977398829
ENSMUSG00000015340,Cybb,13058,4.06172560668111
ENSMUSG00000030165,Klrd1,16643,4.05400048989545
ENSMUSG00000016496,Cd274,60533,4.0466918241153
ENSMUSG00000024786,Majin,622554,4.04240813242385
ENSMUSG00000030724,Cd19,12478,4.03712429271682
ENSMUSG00000073008,Gpr174,213439,4.03641824006716
ENSMUSG00000071716,Apol7e,666348,4.02926601696886
ENSMUSG00000043932,Klri2,320407,4.02467539398721
ENSMUSG00000047880,Cxcr5,12145,4.01782999068698
ENSMUSG00000028874,Fgr,14191,4.01542455859406
ENSMUSG00000076928,Trac,NA,4.01169396541465
ENSMUSG00000067212,H2-T23,15040,3.99979446255959
ENSMUSG00000053318,Slamf8,74748,3.99429748621266
ENSMUSG00000015314,Slamf6,30925,3.98992318686554
ENSMUSG00000076754,Trgv2,NA,3.98948169281378
ENSMUSG00000035273,Hpse,15442,3.98911447696835
ENSMUSG00000024669,Cd5,12507,3.98895440435173
ENSMUSG00000037321,Tap1,21354,3.98708465744067
ENSMUSG00000035208,Slfn8,276950,3.98408829860551
ENSMUSG00000028459,Cd72,12517,3.97656978358965
ENSMUSG00000058216,Gstp3,225884,3.97600497593802
ENSMUSG00000043263,Ifi209,236312,3.97561227353898
ENSMUSG00000066363,Serpina3f,238393,3.96245484398653
ENSMUSG00000030789,Itgax,16411,3.95685358966607
ENSMUSG00000053541,Gm4759,NA,3.94446797464624
ENSMUSG00000023132,Gzma,14938,3.93696654057083
ENSMUSG00000069793,Slfn9,237886,3.91739390263423
ENSMUSG00000073418,C4b,12268,3.91466523653466
ENSMUSG00000035352,Ccl12,20293,3.91448647429312
ENSMUSG00000041827,Oasl1,231655,3.89934503705465
ENSMUSG00000004707,Ly9,17085,3.89577637850775
ENSMUSG00000076757,Tcrg-C4,NA,3.89364544418467
ENSMUSG00000029275,Gfi1,14581,3.8931453677956
ENSMUSG00000035692,Isg15,100038882,3.89197971433229
ENSMUSG00000042351,Grap2,17444,3.8893961318303
ENSMUSG00000049410,Zfp683,NA,3.86455853796916
ENSMUSG00000023045,Soat2,223920,3.84994403815166
ENSMUSG00000091649,Phf11b,236451,3.8461122097736
ENSMUSG00000004296,Il12b,16160,3.84583663201621
ENSMUSG00000028268,Gbp3,55932,3.84084818130332
ENSMUSG00000024338,Psmb8,16913,3.83290148973694
ENSMUSG00000105504,Gbp5,229898,3.83266178896081
ENSMUSG00000030365,Clec2i,93675,3.82771380120384
ENSMUSG00000026822,Lcn2,16819,3.825063572803
ENSMUSG00000046718,Bst2,69550,3.81930108120518
ENSMUSG00000033355,Rtp4,67775,3.81203580329317
ENSMUSG00000069874,Irgm2,54396,3.81112354762358
ENSMUSG00000075010,AW112010,NA,3.80111749064707
ENSMUSG00000029605,Oas1b,23961,3.80080413382632
ENSMUSG00000024164,C3,12266,3.79880251678283
ENSMUSG00000037944,Ccr7,12775,3.79429661767127
ENSMUSG00000059089,Fcgr4,246256,3.79235690173288
ENSMUSG00000103126,Gm37387,NA,3.77873660180089
ENSMUSG00000030577,Cd22,12483,3.7757623814223
ENSMUSG00000031304,Il2rg,16186,3.76735979766553
ENSMUSG00000057191,AB124611,382062,3.75930065209052
ENSMUSG00000099974,Bcl2a1d,12047,3.74465863592891
ENSMUSG00000079293,Clec7a,56644,3.73933752822829
ENSMUSG00000026981,Il1rn,16181,3.73841131806663
ENSMUSG00000003484,Cyp4f18,72054,3.73162283571986
ENSMUSG00000031506,Ptpn7,320139,3.73151572497748
ENSMUSG00000109713,Pvrig,102640920,3.72916996223972
ENSMUSG00000076934,Iglv1,NA,3.7250892624029
ENSMUSG00000097194,9330175E14Rik,NA,3.71984406561372
ENSMUSG00000096727,Psmb9,16912,3.71877237407224
ENSMUSG00000079563,Pglyrp2,57757,3.71813622480951
ENSMUSG00000092591,Gm20429,NA,3.71705055567027
ENSMUSG00000057137,Tmem140,68487,3.71487273170683
ENSMUSG00000089672,NA,NA,3.70811822401601
ENSMUSG00000002204,Napsa,16541,3.69407437377989
ENSMUSG00000025279,Dnase1l3,13421,3.69079723695695
ENSMUSG00000048534,Jaml,270152,3.6652587008316
ENSMUSG00000033538,Casp4,12363,3.65931133565107
ENSMUSG00000001281,Itgb7,16421,3.65425814218089
ENSMUSG00000067341,H2-Eb2,381091,3.64973290896841
ENSMUSG00000061232,H2-K1,14972,3.64392381565666
ENSMUSG00000071068,Treml2,328833,3.62819024419931
ENSMUSG00000054203,Ifi205,226695,3.62233120241907
ENSMUSG00000072620,Slfn2,20556,3.61739698268785
ENSMUSG00000090272,Mndal,100040462,3.61442419797069
ENSMUSG00000003882,Il7r,16197,3.6143818164325
ENSMUSG00000029254,Stap1,56792,3.60945479101078
ENSMUSG00000026536,Ifi211,381308,3.60908316975461
ENSMUSG00000097352,C920009B18Rik,NA,3.58791798941795
ENSMUSG00000076605,Igkj2,NA,3.57400752644045
ENSMUSG00000032021,Crtam,54698,3.56941159344521
ENSMUSG00000024399,Ltb,16994,3.54369419085577
ENSMUSG00000026104,Stat1,20846,3.54108382533187
ENSMUSG00000034422,Parp14,547253,3.53991804569982
ENSMUSG00000050350,Gpr18,110168,3.51378996693284
ENSMUSG00000085337,Gm15964,NA,3.50936863711207
ENSMUSG00000073411,H2-D1,14964,3.49911859601098
ENSMUSG00000062082,Cd200r4,239849,3.4978821073555
ENSMUSG00000037921,Ddx60,234311,3.4919340551735
ENSMUSG00000028362,Tnfsf8,21949,3.48087015614091
ENSMUSG00000040253,Gbp7,229900,3.47435747143633
ENSMUSG00000055172,C1ra,50909,3.46604453892712
ENSMUSG00000073492,Gm10521,NA,3.45543948519213
ENSMUSG00000018920,Cxcl16,66102,3.45504434452177
ENSMUSG00000018930,Ccl4,20303,3.44650744467765
ENSMUSG00000001444,Tbx21,57765,3.44649012890693
ENSMUSG00000022015,Tnfsf11,21943,3.4441199513413
ENSMUSG00000020437,Myo1g,246177,3.43132247735873
ENSMUSG00000094087,Ighv1-61,NA,3.42024382496988
ENSMUSG00000062593,Gm49339,NA,3.41592461837708
ENSMUSG00000110386,Gm42031,NA,3.41284009462591
ENSMUSG00000039899,Fgl2,14190,3.40380299832365
ENSMUSG00000097705,Gm26740,NA,3.40292692337026
ENSMUSG00000032596,Uba7,74153,3.39997681482398
ENSMUSG00000026012,Cd28,12487,3.39857900063924
ENSMUSG00000074896,Ifit3,15959,3.39204751912245
ENSMUSG00000060802,B2m,12010,3.3908291496336
ENSMUSG00000102037,Bcl2a1a,12044,3.38961734792835
ENSMUSG00000096336,Igkv1-135,NA,3.37741273054694
ENSMUSG00000052477,C130026I21Rik,620078,3.37100735902649
ENSMUSG00000035373,Ccl7,20306,3.36998980916044
ENSMUSG00000029298,Gbp9,236573,3.36205173238271
ENSMUSG00000026011,Ctla4,12477,3.36133175150516
ENSMUSG00000076480,Trbv29,NA,3.33978445211043
ENSMUSG00000012889,Podnl1,244550,3.32706517290379
ENSMUSG00000005696,Sh2d1a,20400,3.32687155906325
ENSMUSG00000038521,C1s1,50908,3.32259876354272
ENSMUSG00000076463,Trbv3,NA,3.3225270793849
ENSMUSG00000061577,Adgrg5,382045,3.32206766901228
ENSMUSG00000050075,Gpr171,229323,3.32025028422578
ENSMUSG00000041481,Serpina3g,20715,3.30413189184918
ENSMUSG00000070327,Rnf213,672511,3.29821912902579
ENSMUSG00000092618,Btnl6,624681,3.29767816401327
ENSMUSG00000076473,Trbv16,NA,3.29598398828494
ENSMUSG00000064109,Hcst,23900,3.28185759497161
ENSMUSG00000015316,Slamf1,27218,3.2678347651706
ENSMUSG00000015355,Cd48,12506,3.26197824071338
ENSMUSG00000027995,Tlr2,24088,3.25744640602635
ENSMUSG00000085887,Arhgap27os3,NA,3.25017605125103
ENSMUSG00000063268,Parp10,671535,3.24718159906629
ENSMUSG00000005947,Itgae,16407,3.24643757279036
ENSMUSG00000026395,Ptprc,19264,3.24572467183549
ENSMUSG00000001348,Acp5,11433,3.24268922123321
ENSMUSG00000033220,Rac2,19354,3.24069848017281
ENSMUSG00000024677,Ms4a6b,69774,3.24022117297747
ENSMUSG00000004552,Ctse,13034,3.23805023405714
ENSMUSG00000049103,Ccr2,12772,3.23420584647297
ENSMUSG00000039997,Ifi203,15950,3.23194828789451
ENSMUSG00000030921,Trim30a,20128,3.22563320653241
ENSMUSG00000018899,Irf1,16362,3.22331489164061
ENSMUSG00000023224,Serping1,12258,3.20593506986976
ENSMUSG00000054932,Afp,11576,3.20513077185646
ENSMUSG00000073403,Gm10499,NA,3.20268920476497
ENSMUSG00000086564,Cd101,630146,3.20026422440157
ENSMUSG00000053175,Bcl3,12051,3.19788751456985
ENSMUSG00000089844,A530032D15Rik,381287,3.19635300527919
ENSMUSG00000105986,Gm43065,NA,3.19353369259909
ENSMUSG00000071713,Csf2rb,12983,3.19073796484066
ENSMUSG00000079547,H2-DMb1,14999,3.19029921518948
ENSMUSG00000069892,9930111J21Rik2,245240,3.18794844141901
ENSMUSG00000090881,Gm6904,628693,3.18284234413236
ENSMUSG00000034266,Batf,53314,3.17695221861364
ENSMUSG00000027219,Slc28a2,269346,3.17270611081611
ENSMUSG00000074497,A430078G23Rik,319493,3.16546815383249
ENSMUSG00000097415,AU020206,NA,3.1642157928986
ENSMUSG00000079419,Ms4a6c,73656,3.1573338468941
ENSMUSG00000076609,Igkc,NA,3.15497112968819
ENSMUSG00000092021,Gbp11,634650,3.15318845629646
ENSMUSG00000097418,Mir155hg,NA,3.14006874575384
ENSMUSG00000017830,Dhx58,80861,3.13113898208439
ENSMUSG00000037548,H2-DMb2,15000,3.12289483878902
ENSMUSG00000030214,Plbd1,66857,3.11592313483372
ENSMUSG00000037202,Prf1,18646,3.11576054236526
ENSMUSG00000024371,C2,12263,3.10244967883325
ENSMUSG00000105547,Iglc3,NA,3.10056800249784
ENSMUSG00000042262,Ccr8,12776,3.09873701952055
ENSMUSG00000060183,Cxcl11,NA,3.09813493973718
ENSMUSG00000045826,Ptprcap,19265,3.095799740253
ENSMUSG00000000817,Fasl,14103,3.0956994480522
ENSMUSG00000058818,Pirb,18733,3.09055114499359
ENSMUSG00000020641,Rsad2,58185,3.07770967462126
ENSMUSG00000070034,Sp110,109032,3.07666291927629
ENSMUSG00000071552,Tigit,100043314,3.07355269859022
ENSMUSG00000041515,Irf8,15900,3.06481428382216
ENSMUSG00000076914,Traj15,NA,3.06397328493608
ENSMUSG00000026979,Psd4,215632,3.06205396121113
ENSMUSG00000005824,Tnfsf14,50930,3.05905630712016
ENSMUSG00000036526,Card11,108723,3.05434184515989
ENSMUSG00000046031,Calhm6,215900,3.05428452147536
ENSMUSG00000033880,Lgals3bp,19039,3.04431848341205
ENSMUSG00000028460,Sit1,54390,3.04289274048153
ENSMUSG00000021281,Tnfaip2,21928,3.04256033505132
ENSMUSG00000042474,Fcmr,69169,3.03739836708156
ENSMUSG00000076917,Traj12,NA,3.03271656931524
ENSMUSG00000040247,Tbc1d10c,108995,3.03127340126292
ENSMUSG00000069939,Gm12070,NA,3.03064737103831
ENSMUSG00000070031,Sp140,434484,3.02687775733722
ENSMUSG00000024673,Ms4a1,12482,3.0230169295482
ENSMUSG00000005465,Il27ra,50931,3.01893145859328
ENSMUSG00000034833,Tespa1,67596,3.01859752850611
ENSMUSG00000027843,Ptpn22,19260,3.01837083194782
ENSMUSG00000054065,Pkp3,56460,3.01533200950894
ENSMUSG00000002668,Dennd1c,70785,3.01304731099682
ENSMUSG00000021624,Cd180,17079,3.01137039123335
ENSMUSG00000106820,D5Ertd605e,NA,3.00617673050851
ENSMUSG00000058470,Gm8369,666926,3.00559589624324
ENSMUSG00000060131,Atp8b4,241633,2.99805506231534
ENSMUSG00000045868,Gvin1,74558,2.9887613280527
ENSMUSG00000022014,Epsti1,108670,2.98696330370882
ENSMUSG00000053835,H2-T24,15042,2.98592445273447
ENSMUSG00000063286,Gm8995,NA,2.98296435498895
ENSMUSG00000040345,Arhgap9,216445,2.98232695449632
ENSMUSG00000070691,Runx3,12399,2.97931878201623
ENSMUSG00000027399,Il1a,16175,2.97518162091607
ENSMUSG00000026548,Slamf9,98365,2.95850957436185
ENSMUSG00000069516,Lyz2,17105,2.95615854435559
ENSMUSG00000062939,Stat4,20849,2.95443435317823
ENSMUSG00000040483,Xaf1,327959,2.94812863754843
ENSMUSG00000092340,Olfr754-ps1,NA,2.94010546269589
ENSMUSG00000063234,Gpr84,80910,2.93734724537093
ENSMUSG00000022667,Cd200r1,57781,2.93036538802436
ENSMUSG00000030966,Trim21,20821,2.92320799464783
ENSMUSG00000020932,Gfap,14580,2.92172855845727
ENSMUSG00000044701,Il27,246779,2.9196948258873
ENSMUSG00000003283,Hck,15162,2.91754799776476
ENSMUSG00000037405,Icam1,15894,2.91351254542863
ENSMUSG00000040528,Milr1,380732,2.90568010186996
ENSMUSG00000044867,Gimap1os,NA,2.90452669230448
ENSMUSG00000062488,Ifit3b,667370,2.90388252084021
ENSMUSG00000105906,Iglc1,NA,2.90227265265236
ENSMUSG00000039013,Siglecf,233186,2.90160568221952
ENSMUSG00000092277,Gm19684,NA,2.89945365756813
ENSMUSG00000001131,Timp1,21857,2.88812463620743
ENSMUSG00000030124,Lag3,16768,2.88665019002541
ENSMUSG00000038642,Ctss,13040,2.88525965333953
ENSMUSG00000037318,Traf3ip3,215243,2.88477887564508
ENSMUSG00000045322,Tlr9,81897,2.88470259006829
ENSMUSG00000049502,Dtx3l,209200,2.88408793182834
ENSMUSG00000012519,Mlkl,74568,2.88326331607116
ENSMUSG00000024339,Tap2,21355,2.88094858672519
ENSMUSG00000046805,Mpeg1,17476,2.87885233070807
ENSMUSG00000102418,Sh2d1b1,26904,2.87441774267859
ENSMUSG00000058163,Gm5431,432555,2.87240044004938
ENSMUSG00000018925,Heatr9,629303,2.87117425480645
ENSMUSG00000059108,Ifitm6,213002,2.8700575993112
ENSMUSG00000021091,Serpina3n,20716,2.86940546018757
ENSMUSG00000022906,Parp9,80285,2.86058745250899
ENSMUSG00000023341,Mx2,17858,2.85855764384265
ENSMUSG00000076912,Traj17,NA,2.85429617102712
ENSMUSG00000035004,Igsf6,80719,2.85397185972929
ENSMUSG00000071715,Ncf4,17972,2.84474874014109
ENSMUSG00000043664,Tmem221,434325,2.84278709515345
ENSMUSG00000078502,Gm13212,433801,2.84242760455497
ENSMUSG00000036887,C1qa,12259,2.83864440522476
ENSMUSG00000104291,A130071D04Rik,NA,2.83735649962485
ENSMUSG00000043740,B430306N03Rik,320148,2.83273251452275
ENSMUSG00000097354,2310001H17Rik,NA,2.83119724242762
ENSMUSG00000025574,Tk1,21877,2.82963960934863
ENSMUSG00000084760,Gm15472,NA,2.82896338562648
ENSMUSG00000033213,AA467197,433470,2.82779740375104
ENSMUSG00000030742,Lat,16797,2.82701582869811
ENSMUSG00000042333,Tnfrsf14,230979,2.82158037210132
ENSMUSG00000066975,Cryba4,12959,2.81816335349182
ENSMUSG00000027073,Prg2,19074,2.81753513889855
ENSMUSG00000078945,Naip2,17948,2.81359969795226
ENSMUSG00000026177,Slc11a1,18173,2.80737455904829
ENSMUSG00000032053,Pou2af1,18985,2.80338078809327
ENSMUSG00000010358,Ifi35,70110,2.80153236358587
ENSMUSG00000057596,Trim30d,209387,2.7990795095912
ENSMUSG00000004709,Cd244a,18106,2.79721050320436
ENSMUSG00000004266,Ptpn6,15170,2.79274685113691
ENSMUSG00000040428,Plekha4,69217,2.788526663361
ENSMUSG00000029204,Rhoh,74734,2.78654468552436
ENSMUSG00000039304,Tnfsf10,22035,2.78597788420376
ENSMUSG00000076913,Traj16,NA,2.78550419624117
ENSMUSG00000072109,A530040E14Rik,NA,2.7823951183921
ENSMUSG00000047735,Samd9l,209086,2.78033052714167
ENSMUSG00000005763,Cd247,12503,2.77724655910013
ENSMUSG00000030111,A2m,232345,2.77175263430594
ENSMUSG00000092243,Gm7030,630294,2.7664004792765
ENSMUSG00000023903,Mmp25,240047,2.76553229523322
ENSMUSG00000026770,Il2ra,16184,2.76209272451426
ENSMUSG00000051124,Gimap9,317758,2.75788947419917
ENSMUSG00000066258,Trim12a,76681,2.75279146565638
ENSMUSG00000025492,Ifitm3,66141,2.74328568810499
ENSMUSG00000107390,Gm43323,NA,2.73331000898603
ENSMUSG00000039377,Hlx,15284,2.73171974654149
ENSMUSG00000106734,Gm20559,NA,2.724933975607
ENSMUSG00000084796,Mir142hg,NA,2.72127503629509
ENSMUSG00000097804,Gm16685,NA,2.71270825413892
ENSMUSG00000090556,Olfr753-ps1,NA,2.70998719377983
ENSMUSG00000031838,Ifi30,65972,2.70283030068883
ENSMUSG00000063245,Zfp993,NA,2.70256579630147
ENSMUSG00000078606,Gm4070,100042856,2.69520789231317
ENSMUSG00000020143,Dock2,94176,2.69303825586835
ENSMUSG00000056888,Glipr1,73690,2.69217867789484
ENSMUSG00000047180,Neurl3,214854,2.68673107543632
ENSMUSG00000033450,Tagap,72536,2.68215607242954
ENSMUSG00000092471,Cyp21a2-ps,NA,2.68150808980731
ENSMUSG00000024737,Slc15a3,65221,2.67844521706175
ENSMUSG00000107215,Gm43197,NA,2.66980470702779
ENSMUSG00000091553,Serpina3e-ps,NA,2.66964194753618
ENSMUSG00000026656,Fcgr2b,14130,2.66605766622649
ENSMUSG00000028965,Tnfrsf9,21942,2.66485330523476
ENSMUSG00000033470,Cysltr2,70086,2.66257813641012
ENSMUSG00000037731,Themis2,230787,2.65512272666224
ENSMUSG00000011008,Mcoln2,68279,2.65258363165069
ENSMUSG00000016206,H2-M3,14991,2.6456922087066
ENSMUSG00000039232,Stx11,74732,2.6452919119462
ENSMUSG00000020395,Itk,16428,2.64223119942229
ENSMUSG00000056144,Trim34a,94094,2.63871072422641
ENSMUSG00000025887,Casp12,12364,2.63228110407509
ENSMUSG00000060441,Trim5,667823,2.63068513914152
ENSMUSG00000040829,Zmynd15,574428,2.62840238634153
ENSMUSG00000097471,5830432E09Rik,NA,2.62437922415221
ENSMUSG00000076915,Traj14,NA,2.61061167616762
ENSMUSG00000024300,Myo1f,17916,2.60826695598901
ENSMUSG00000056498,Tmem154,320782,2.60685322891944
ENSMUSG00000052142,Rasal3,320484,2.60171803028261
ENSMUSG00000076619,Ighj3,NA,2.60052925459537
ENSMUSG00000073144,4930599N23Rik,NA,2.59986424593223
ENSMUSG00000021886,Gpr65,14744,2.59669186330439
ENSMUSG00000024672,Ms4a7,109225,2.58127048183322
ENSMUSG00000002325,Irf9,16391,2.57888478288398
ENSMUSG00000027078,Ube2l6,56791,2.57256001951828
ENSMUSG00000000673,Haao,107766,2.56845964752066
ENSMUSG00000090186,Gm7592,NA,2.56742226267294
ENSMUSG00000039853,Trim14,74735,2.56611202333432
ENSMUSG00000021356,Irf4,16364,2.56417903041328
ENSMUSG00000062585,Cnr2,12802,2.56245747000287
ENSMUSG00000030745,Il21r,60504,2.5620542093901
ENSMUSG00000001123,Lgals9,16859,2.56032678667258
ENSMUSG00000022901,Cd86,12524,2.55963807784954
ENSMUSG00000038147,Cd84,12523,2.55224131081389
ENSMUSG00000037686,Aspg,104816,2.5495531278435
ENSMUSG00000079685,Ulbp1,77777,2.54901226865959
ENSMUSG00000109036,2210406H18Rik,NA,2.54723134805612
ENSMUSG00000022575,Gsdmd,69146,2.54410069323254
ENSMUSG00000097457,2310031A07Rik,NA,2.54159266973373
ENSMUSG00000000290,Itgb2,16414,2.54107375564709
ENSMUSG00000089929,Bcl2a1b,12045,2.54079010978255
ENSMUSG00000029552,Tes,21753,2.54021023059077
ENSMUSG00000068245,Phf11d,219132,2.53862280297501
ENSMUSG00000076922,Traj6,NA,2.53339721860441
ENSMUSG00000107017,Gm43196,NA,2.53250631575893
ENSMUSG00000094800,Gm9780,100039175,2.5303867074463
ENSMUSG00000044827,Tlr1,21897,2.52927629973644
ENSMUSG00000036896,C1qc,12262,2.52773806780339
